"StateCode","EQDeductibleTier","EQClass","EQDeductible","EQSubLimitPct_From","EQSubLimitPct_ToLessThan","TotalPropertyValue_From","TotalPropertyValue_ToLessThan","Factor_From","Factor_ToLessThan",
"CW",1,"3A","1,000,000",65,70,10000001,2147483647,1.06,1.034
"CW",1,"3A","1,000,000",70,75,10000001,2147483647,1.034,1.014
"CW",1,"3A","1,000,000",75,2147483647,10000001,2147483647,1.014,1.014
"CW",2,"3A","1,000,000",1,2,10000001,2147483647,4.8,4.48
"CW",2,"3A","1,000,000",2,3,10000001,2147483647,4.48,4.187
"CW",2,"3A","1,000,000",3,4,10000001,2147483647,4.187,3.96
"CW",2,"3A","1,000,000",4,5,10000001,2147483647,3.96,3.744
"CW",2,"3A","1,000,000",5,10,10000001,2147483647,3.744,3
"CW",2,"3A","1,000,000",10,15,10000001,2147483647,3,2.533
"CW",2,"3A","1,000,000",15,20,10000001,2147483647,2.533,2.208
"CW",2,"3A","1,000,000",20,25,10000001,2147483647,2.208,1.968
"CW",2,"3A","1,000,000",25,30,10000001,2147483647,1.968,1.781
"CW",2,"3A","1,000,000",30,35,10000001,2147483647,1.781,1.632
"CW",2,"3A","1,000,000",35,40,10000001,2147483647,1.632,1.51
"CW",2,"3A","1,000,000",40,45,10000001,2147483647,1.51,1.408
"CW",2,"3A","1,000,000",45,50,10000001,2147483647,1.408,1.322
"CW",2,"3A","1,000,000",50,55,10000001,2147483647,1.322,1.247
"CW",2,"3A","1,000,000",55,60,10000001,2147483647,1.247,1.183
"CW",2,"3A","1,000,000",60,65,10000001,2147483647,1.183,1.127
"CW",2,"3A","1,000,000",65,70,10000001,2147483647,1.127,1.079
"CW",2,"3A","1,000,000",70,75,10000001,2147483647,1.079,1.037
"CW",2,"3A","1,000,000",75,2147483647,10000001,2147483647,1.037,1.037
"CW",3,"3A","1,000,000",1,2,10000001,2147483647,5.68,5.24
"CW",3,"3A","1,000,000",2,3,10000001,2147483647,5.24,4.88
"CW",3,"3A","1,000,000",3,4,10000001,2147483647,4.88,4.58
"CW",3,"3A","1,000,000",4,5,10000001,2147483647,4.58,4.32
"CW",3,"3A","1,000,000",5,10,10000001,2147483647,4.32,3.384
"CW",3,"3A","1,000,000",10,15,10000001,2147483647,3.384,2.811
"CW",3,"3A","1,000,000",15,20,10000001,2147483647,2.811,2.416
"CW",3,"3A","1,000,000",20,25,10000001,2147483647,2.416,2.128
"CW",3,"3A","1,000,000",25,30,10000001,2147483647,2.128,1.907
"CW",3,"3A","1,000,000",30,35,10000001,2147483647,1.907,1.733
"CW",3,"3A","1,000,000",35,40,10000001,2147483647,1.733,1.59
"CW",3,"3A","1,000,000",40,45,10000001,2147483647,1.59,1.472
"CW",3,"3A","1,000,000",45,50,10000001,2147483647,1.472,1.371
"CW",3,"3A","1,000,000",50,55,10000001,2147483647,1.371,1.286
"CW",3,"3A","1,000,000",55,60,10000001,2147483647,1.286,1.212
"CW",3,"3A","1,000,000",60,65,10000001,2147483647,1.212,1.148
"CW",3,"3A","1,000,000",65,70,10000001,2147483647,1.148,1.093
"CW",3,"3A","1,000,000",70,75,10000001,2147483647,1.093,1.043
"CW",3,"3A","1,000,000",75,2147483647,10000001,2147483647,1.043,1.043
"CW",1,"4A","1,000,000",1,2,10000001,2147483647,2.72,2.6
"CW",1,"4A","1,000,000",2,3,10000001,2147483647,2.6,2.48
"CW",1,"4A","1,000,000",3,4,10000001,2147483647,2.48,2.38
"CW",1,"4A","1,000,000",4,5,10000001,2147483647,2.38,2.304
"CW",1,"4A","1,000,000",5,10,10000001,2147483647,2.304,1.992
"CW",1,"4A","1,000,000",10,15,10000001,2147483647,1.992,1.781
"CW",1,"4A","1,000,000",15,20,10000001,2147483647,1.781,1.628
"CW",1,"4A","1,000,000",20,25,10000001,2147483647,1.628,1.51
"CW",1,"4A","1,000,000",25,30,10000001,2147483647,1.51,1.413
"CW",1,"4A","1,000,000",30,35,10000001,2147483647,1.413,1.335
"CW",1,"4A","1,000,000",35,40,10000001,2147483647,1.335,1.268
"CW",1,"4A","1,000,000",40,45,10000001,2147483647,1.268,1.212
"CW",1,"4A","1,000,000",45,50,10000001,2147483647,1.212,1.165
"CW",1,"4A","1,000,000",50,55,10000001,2147483647,1.165,1.123
"CW",1,"4A","1,000,000",55,60,10000001,2147483647,1.123,1.089
"CW",1,"4A","1,000,000",60,65,10000001,2147483647,1.089,1.06
"CW",1,"4A","1,000,000",65,70,10000001,2147483647,1.06,1.034
"CW",1,"4A","1,000,000",70,75,10000001,2147483647,1.034,1.014
"CW",1,"4A","1,000,000",75,2147483647,10000001,2147483647,1.014,1.014
"CW",2,"4A","1,000,000",1,2,10000001,2147483647,4.8,4.48
"CW",2,"4A","1,000,000",2,3,10000001,2147483647,4.48,4.187
"CW",2,"4A","1,000,000",3,4,10000001,2147483647,4.187,3.96
"CW",2,"4A","1,000,000",4,5,10000001,2147483647,3.96,3.744
"CW",2,"4A","1,000,000",5,10,10000001,2147483647,3.744,3
"CW",2,"4A","1,000,000",10,15,10000001,2147483647,3,2.533
"CW",2,"4A","1,000,000",15,20,10000001,2147483647,2.533,2.208
"CW",2,"4A","1,000,000",20,25,10000001,2147483647,2.208,1.968
"CW",2,"4A","1,000,000",25,30,10000001,2147483647,1.968,1.781
"CW",2,"4A","1,000,000",30,35,10000001,2147483647,1.781,1.632
"CW",2,"4A","1,000,000",35,40,10000001,2147483647,1.632,1.51
"CW",2,"4A","1,000,000",40,45,10000001,2147483647,1.51,1.408
"CW",2,"4A","1,000,000",45,50,10000001,2147483647,1.408,1.322
"CW",2,"4A","1,000,000",50,55,10000001,2147483647,1.322,1.247
"CW",2,"4A","1,000,000",55,60,10000001,2147483647,1.247,1.183
"CW",2,"4A","1,000,000",60,65,10000001,2147483647,1.183,1.127
"CW",2,"4A","1,000,000",65,70,10000001,2147483647,1.127,1.079
"CW",2,"4A","1,000,000",70,75,10000001,2147483647,1.079,1.037
"CW",2,"4A","1,000,000",75,2147483647,10000001,2147483647,1.037,1.037
"CW",3,"4A","1,000,000",1,2,10000001,2147483647,5.68,5.24
"CW",3,"4A","1,000,000",2,3,10000001,2147483647,5.24,4.88
"CW",3,"4A","1,000,000",3,4,10000001,2147483647,4.88,4.58
"CW",3,"4A","1,000,000",4,5,10000001,2147483647,4.58,4.32
"CW",3,"4A","1,000,000",5,10,10000001,2147483647,4.32,3.384
"CW",3,"4A","1,000,000",10,15,10000001,2147483647,3.384,2.811
"CW",3,"4A","1,000,000",15,20,10000001,2147483647,2.811,2.416
"CW",3,"4A","1,000,000",20,25,10000001,2147483647,2.416,2.128
"CW",3,"4A","1,000,000",25,30,10000001,2147483647,2.128,1.907
"CW",3,"4A","1,000,000",30,35,10000001,2147483647,1.907,1.733
"CW",3,"4A","1,000,000",35,40,10000001,2147483647,1.733,1.59
"CW",3,"4A","1,000,000",40,45,10000001,2147483647,1.59,1.472
"CW",3,"4A","1,000,000",45,50,10000001,2147483647,1.472,1.371
"CW",3,"4A","1,000,000",50,55,10000001,2147483647,1.371,1.286
"CW",3,"4A","1,000,000",55,60,10000001,2147483647,1.286,1.212
"CW",3,"4A","1,000,000",60,65,10000001,2147483647,1.212,1.148
"CW",3,"4A","1,000,000",65,70,10000001,2147483647,1.148,1.093
"CW",3,"4A","1,000,000",70,75,10000001,2147483647,1.093,1.043
"CW",3,"4A","1,000,000",75,2147483647,10000001,2147483647,1.043,1.043
"CW",1,"4C","1,000,000",1,2,10000001,2147483647,2.56,2.44
"CW",1,"4C","1,000,000",2,3,10000001,2147483647,2.44,2.347
"CW",1,"4C","1,000,000",3,4,10000001,2147483647,2.347,2.26
"CW",1,"4C","1,000,000",4,5,10000001,2147483647,2.26,2.192
"CW",1,"4C","1,000,000",5,10,10000001,2147483647,2.192,1.912
"CW",1,"4C","1,000,000",10,15,10000001,2147483647,1.912,1.728
"CW",1,"4C","1,000,000",15,20,10000001,2147483647,1.728,1.588
"CW",1,"4C","1,000,000",20,25,10000001,2147483647,1.588,1.482
"CW",1,"4C","1,000,000",25,30,10000001,2147483647,1.482,1.397
"CW",1,"4C","1,000,000",30,35,10000001,2147483647,1.397,1.328
"CW",1,"4C","1,000,000",35,40,10000001,2147483647,1.328,1.272
"CW",1,"4C","1,000,000",40,45,10000001,2147483647,1.272,1.225
"CW",1,"4C","1,000,000",45,50,10000001,2147483647,1.225,1.184
"CW",1,"4C","1,000,000",50,55,10000001,2147483647,1.184,1.151
"CW",1,"4C","1,000,000",55,60,10000001,2147483647,1.151,1.123
"CW",1,"4C","1,000,000",60,65,10000001,2147483647,1.123,1.102
"CW",1,"4C","1,000,000",65,70,10000001,2147483647,1.102,1.083
"CW",1,"4C","1,000,000",70,75,10000001,2147483647,1.083,1.072
"CW",1,"4C","1,000,000",75,2147483647,10000001,2147483647,1.072,1.072
"CW",2,"4C","1,000,000",1,2,10000001,2147483647,4.4,4.12
"CW",2,"4C","1,000,000",2,3,10000001,2147483647,4.12,3.893
"CW",2,"4C","1,000,000",3,4,10000001,2147483647,3.893,3.7
"CW",2,"4C","1,000,000",4,5,10000001,2147483647,3.7,3.552
"CW",2,"4C","1,000,000",5,10,10000001,2147483647,3.552,2.944
"CW",2,"4C","1,000,000",10,15,10000001,2147483647,2.944,2.549
"CW",2,"4C","1,000,000",15,20,10000001,2147483647,2.549,2.268
"CW",2,"4C","1,000,000",20,25,10000001,2147483647,2.268,2.058
"CW",2,"4C","1,000,000",25,30,10000001,2147483647,2.058,1.891
"CW",2,"4C","1,000,000",30,35,10000001,2147483647,1.891,1.753
"CW",2,"4C","1,000,000",35,40,10000001,2147483647,1.753,1.642
"CW",2,"4C","1,000,000",40,45,10000001,2147483647,1.642,1.547
"CW",2,"4C","1,000,000",45,50,10000001,2147483647,1.547,1.467
"CW",2,"4C","1,000,000",50,55,10000001,2147483647,1.467,1.398
"CW",2,"4C","1,000,000",55,60,10000001,2147483647,1.398,1.339
"CW",2,"4C","1,000,000",60,65,10000001,2147483647,1.339,1.287
"CW",2,"4C","1,000,000",65,70,10000001,2147483647,1.287,1.243
"CW",2,"4C","1,000,000",70,75,10000001,2147483647,1.243,1.205
"CW",2,"4C","1,000,000",75,2147483647,10000001,2147483647,1.205,1.205
"CW",3,"4C","1,000,000",1,2,10000001,2147483647,5.52,5.16
"CW",3,"4C","1,000,000",2,3,10000001,2147483647,5.16,4.88
"CW",3,"4C","1,000,000",3,4,10000001,2147483647,4.88,4.62
"CW",3,"4C","1,000,000",4,5,10000001,2147483647,4.62,4.4
"CW",3,"4C","1,000,000",5,10,10000001,2147483647,4.4,3.576
"CW",3,"4C","1,000,000",10,15,10000001,2147483647,3.576,3.056
"CW",3,"4C","1,000,000",15,20,10000001,2147483647,3.056,2.68
"CW",3,"4C","1,000,000",20,25,10000001,2147483647,2.68,2.403
"CW",3,"4C","1,000,000",25,30,10000001,2147483647,2.403,2.181
"CW",3,"4C","1,000,000",30,35,10000001,2147483647,2.181,2.005
"CW",3,"4C","1,000,000",35,40,10000001,2147483647,2.005,1.86
"CW",3,"4C","1,000,000",40,45,10000001,2147483647,1.86,1.737
"CW",3,"4C","1,000,000",45,50,10000001,2147483647,1.737,1.632
"CW",3,"4C","1,000,000",50,55,10000001,2147483647,1.632,1.542
"CW",3,"4C","1,000,000",55,60,10000001,2147483647,1.542,1.464
"CW",3,"4C","1,000,000",60,65,10000001,2147483647,1.464,1.396
"CW",3,"4C","1,000,000",65,70,10000001,2147483647,1.396,1.336
"CW",3,"4C","1,000,000",70,75,10000001,2147483647,1.336,1.284
"CW",3,"4C","1,000,000",75,2147483647,10000001,2147483647,1.284,1.284
"CW",1,"4D","1,000,000",1,2,10000001,2147483647,2.56,2.44
"CW",1,"4D","1,000,000",2,3,10000001,2147483647,2.44,2.347
"CW",1,"4D","1,000,000",3,4,10000001,2147483647,2.347,2.26
"CW",1,"4D","1,000,000",4,5,10000001,2147483647,2.26,2.192
"CW",1,"4D","1,000,000",5,10,10000001,2147483647,2.192,1.912
"CW",1,"4D","1,000,000",10,15,10000001,2147483647,1.912,1.728
"CW",1,"4D","1,000,000",15,20,10000001,2147483647,1.728,1.588
"CW",1,"4D","1,000,000",20,25,10000001,2147483647,1.588,1.482
"CW",1,"4D","1,000,000",25,30,10000001,2147483647,1.482,1.397
"CW",1,"4D","1,000,000",30,35,10000001,2147483647,1.397,1.328
"CW",1,"4D","1,000,000",35,40,10000001,2147483647,1.328,1.272
"CW",1,"4D","1,000,000",40,45,10000001,2147483647,1.272,1.225
"CW",1,"4D","1,000,000",45,50,10000001,2147483647,1.225,1.184
"CW",1,"4D","1,000,000",50,55,10000001,2147483647,1.184,1.151
"CW",1,"4D","1,000,000",55,60,10000001,2147483647,1.151,1.123
"CW",1,"4D","1,000,000",60,65,10000001,2147483647,1.123,1.102
"CW",1,"4D","1,000,000",65,70,10000001,2147483647,1.102,1.083
"CW",1,"4D","1,000,000",70,75,10000001,2147483647,1.083,1.072
"CW",1,"4D","1,000,000",75,2147483647,10000001,2147483647,1.072,1.072
"CW",2,"4D","1,000,000",1,2,10000001,2147483647,4.4,4.12
"CW",2,"4D","1,000,000",2,3,10000001,2147483647,4.12,3.893
"CW",2,"4D","1,000,000",3,4,10000001,2147483647,3.893,3.7
"CW",2,"4D","1,000,000",4,5,10000001,2147483647,3.7,3.552
"CW",2,"4D","1,000,000",5,10,10000001,2147483647,3.552,2.944
"CW",2,"4D","1,000,000",10,15,10000001,2147483647,2.944,2.549
"CW",2,"4D","1,000,000",15,20,10000001,2147483647,2.549,2.268
"CW",2,"4D","1,000,000",20,25,10000001,2147483647,2.268,2.058
"CW",2,"4D","1,000,000",25,30,10000001,2147483647,2.058,1.891
"CW",2,"4D","1,000,000",30,35,10000001,2147483647,1.891,1.753
"CW",2,"4D","1,000,000",35,40,10000001,2147483647,1.753,1.642
"CW",2,"4D","1,000,000",40,45,10000001,2147483647,1.642,1.547
"CW",2,"4D","1,000,000",45,50,10000001,2147483647,1.547,1.467
"CW",2,"4D","1,000,000",50,55,10000001,2147483647,1.467,1.398
"CW",2,"4D","1,000,000",55,60,10000001,2147483647,1.398,1.339
"CW",2,"4D","1,000,000",60,65,10000001,2147483647,1.339,1.287
"CW",2,"4D","1,000,000",65,70,10000001,2147483647,1.287,1.243
"CW",2,"4D","1,000,000",70,75,10000001,2147483647,1.243,1.205
"CW",2,"4D","1,000,000",75,2147483647,10000001,2147483647,1.205,1.205
"CW",3,"4D","1,000,000",1,2,10000001,2147483647,5.52,5.16
"CW",3,"4D","1,000,000",2,3,10000001,2147483647,5.16,4.88
"CW",3,"4D","1,000,000",3,4,10000001,2147483647,4.88,4.62
"CW",3,"4D","1,000,000",4,5,10000001,2147483647,4.62,4.4
"CW",3,"4D","1,000,000",5,10,10000001,2147483647,4.4,3.576
"CW",3,"4D","1,000,000",10,15,10000001,2147483647,3.576,3.056
"CW",3,"4D","1,000,000",15,20,10000001,2147483647,3.056,2.68
"CW",3,"4D","1,000,000",20,25,10000001,2147483647,2.68,2.403
"CW",3,"4D","1,000,000",25,30,10000001,2147483647,2.403,2.181
"CW",3,"4D","1,000,000",30,35,10000001,2147483647,2.181,2.005
"CW",3,"4D","1,000,000",35,40,10000001,2147483647,2.005,1.86
"CW",3,"4D","1,000,000",40,45,10000001,2147483647,1.86,1.737
"CW",3,"4D","1,000,000",45,50,10000001,2147483647,1.737,1.632
"CW",3,"4D","1,000,000",50,55,10000001,2147483647,1.632,1.542
"CW",3,"4D","1,000,000",55,60,10000001,2147483647,1.542,1.464
"CW",3,"4D","1,000,000",60,65,10000001,2147483647,1.464,1.396
"CW",3,"4D","1,000,000",65,70,10000001,2147483647,1.396,1.336
"CW",3,"4D","1,000,000",70,75,10000001,2147483647,1.336,1.284
"CW",3,"4D","1,000,000",75,2147483647,10000001,2147483647,1.284,1.284
"CW",1,"5B","1,000,000",1,2,10000001,2147483647,2.56,2.44
"CW",1,"5B","1,000,000",2,3,10000001,2147483647,2.44,2.347
"CW",1,"5B","1,000,000",3,4,10000001,2147483647,2.347,2.26
"CW",1,"5B","1,000,000",4,5,10000001,2147483647,2.26,2.192
"CW",1,"5B","1,000,000",5,10,10000001,2147483647,2.192,1.912
"CW",1,"5B","1,000,000",10,15,10000001,2147483647,1.912,1.728
"CW",1,"5B","1,000,000",15,20,10000001,2147483647,1.728,1.588
"CW",1,"5B","1,000,000",20,25,10000001,2147483647,1.588,1.482
"CW",1,"5B","1,000,000",25,30,10000001,2147483647,1.482,1.397
"CW",1,"5B","1,000,000",30,35,10000001,2147483647,1.397,1.328
"CW",1,"5B","1,000,000",35,40,10000001,2147483647,1.328,1.272
"CW",1,"5B","1,000,000",40,45,10000001,2147483647,1.272,1.225
"CW",1,"5B","1,000,000",45,50,10000001,2147483647,1.225,1.184
"CW",1,"5B","1,000,000",50,55,10000001,2147483647,1.184,1.151
"CW",1,"5B","1,000,000",55,60,10000001,2147483647,1.151,1.123
"CW",1,"5B","1,000,000",60,65,10000001,2147483647,1.123,1.102
"CW",1,"5B","1,000,000",65,70,10000001,2147483647,1.102,1.083
"CW",1,"5B","1,000,000",70,75,10000001,2147483647,1.083,1.072
"CW",1,"5B","1,000,000",75,2147483647,10000001,2147483647,1.072,1.072
"CW",2,"5B","1,000,000",1,2,10000001,2147483647,4.4,4.12
"CW",2,"5B","1,000,000",2,3,10000001,2147483647,4.12,3.893
"CW",2,"5B","1,000,000",3,4,10000001,2147483647,3.893,3.7
"CW",2,"5B","1,000,000",4,5,10000001,2147483647,3.7,3.552
"CW",2,"5B","1,000,000",5,10,10000001,2147483647,3.552,2.944
"CW",2,"5B","1,000,000",10,15,10000001,2147483647,2.944,2.549
"CW",2,"5B","1,000,000",15,20,10000001,2147483647,2.549,2.268
"CW",2,"5B","1,000,000",20,25,10000001,2147483647,2.268,2.058
"CW",2,"5B","1,000,000",25,30,10000001,2147483647,2.058,1.891
"CW",2,"5B","1,000,000",30,35,10000001,2147483647,1.891,1.753
"CW",2,"5B","1,000,000",35,40,10000001,2147483647,1.753,1.642
"CW",2,"5B","1,000,000",40,45,10000001,2147483647,1.642,1.547
"CW",2,"5B","1,000,000",45,50,10000001,2147483647,1.547,1.467
"CW",2,"5B","1,000,000",50,55,10000001,2147483647,1.467,1.398
"CW",2,"5B","1,000,000",55,60,10000001,2147483647,1.398,1.339
"CW",2,"5B","1,000,000",60,65,10000001,2147483647,1.339,1.287
"CW",2,"5B","1,000,000",65,70,10000001,2147483647,1.287,1.243
"CW",2,"5B","1,000,000",70,75,10000001,2147483647,1.243,1.205
"CW",2,"5B","1,000,000",75,2147483647,10000001,2147483647,1.205,1.205
"CW",3,"5B","1,000,000",1,2,10000001,2147483647,5.52,5.16
"CW",3,"5B","1,000,000",2,3,10000001,2147483647,5.16,4.88
"CW",3,"5B","1,000,000",3,4,10000001,2147483647,4.88,4.62
"CW",3,"5B","1,000,000",4,5,10000001,2147483647,4.62,4.4
"CW",3,"5B","1,000,000",5,10,10000001,2147483647,4.4,3.576
"CW",3,"5B","1,000,000",10,15,10000001,2147483647,3.576,3.056
"CW",3,"5B","1,000,000",15,20,10000001,2147483647,3.056,2.68
"CW",3,"5B","1,000,000",20,25,10000001,2147483647,2.68,2.403
"CW",3,"5B","1,000,000",25,30,10000001,2147483647,2.403,2.181
"CW",3,"5B","1,000,000",30,35,10000001,2147483647,2.181,2.005
"CW",3,"5B","1,000,000",35,40,10000001,2147483647,2.005,1.86
"CW",3,"5B","1,000,000",40,45,10000001,2147483647,1.86,1.737
"CW",3,"5B","1,000,000",45,50,10000001,2147483647,1.737,1.632
"CW",3,"5B","1,000,000",50,55,10000001,2147483647,1.632,1.542
"CW",3,"5B","1,000,000",55,60,10000001,2147483647,1.542,1.464
"CW",3,"5B","1,000,000",60,65,10000001,2147483647,1.464,1.396
"CW",3,"5B","1,000,000",65,70,10000001,2147483647,1.396,1.336
"CW",3,"5B","1,000,000",70,75,10000001,2147483647,1.336,1.284
"CW",3,"5B","1,000,000",75,2147483647,10000001,2147483647,1.284,1.284
"CW",1,"5C","1,000,000",1,2,10000001,2147483647,2.56,2.44
"CW",1,"5C","1,000,000",2,3,10000001,2147483647,2.44,2.347
"CW",1,"5C","1,000,000",3,4,10000001,2147483647,2.347,2.26
"CW",1,"5C","1,000,000",4,5,10000001,2147483647,2.26,2.192
"CW",1,"5C","1,000,000",5,10,10000001,2147483647,2.192,1.912
"CW",1,"5C","1,000,000",10,15,10000001,2147483647,1.912,1.728
"CW",1,"5C","1,000,000",15,20,10000001,2147483647,1.728,1.588
"CW",1,"5C","1,000,000",20,25,10000001,2147483647,1.588,1.482
"CW",1,"5C","1,000,000",25,30,10000001,2147483647,1.482,1.397
"CW",1,"5C","1,000,000",30,35,10000001,2147483647,1.397,1.328
"CW",1,"5C","1,000,000",35,40,10000001,2147483647,1.328,1.272
"CW",1,"5C","1,000,000",40,45,10000001,2147483647,1.272,1.225
"CW",1,"5C","1,000,000",45,50,10000001,2147483647,1.225,1.184
"CW",1,"5C","1,000,000",50,55,10000001,2147483647,1.184,1.151
"CW",1,"5C","1,000,000",55,60,10000001,2147483647,1.151,1.123
"CW",1,"5C","1,000,000",60,65,10000001,2147483647,1.123,1.102
"CW",1,"5C","1,000,000",65,70,10000001,2147483647,1.102,1.083
"CW",1,"5C","1,000,000",70,75,10000001,2147483647,1.083,1.072
"CW",1,"5C","1,000,000",75,2147483647,10000001,2147483647,1.072,1.072
"CW",2,"5C","1,000,000",1,2,10000001,2147483647,4.4,4.12
"CW",2,"5C","1,000,000",2,3,10000001,2147483647,4.12,3.893
"CW",2,"5C","1,000,000",3,4,10000001,2147483647,3.893,3.7
"CW",2,"5C","1,000,000",4,5,10000001,2147483647,3.7,3.552
"CW",2,"5C","1,000,000",5,10,10000001,2147483647,3.552,2.944
"CW",2,"5C","1,000,000",10,15,10000001,2147483647,2.944,2.549
"CW",2,"5C","1,000,000",15,20,10000001,2147483647,2.549,2.268
"CW",2,"5C","1,000,000",20,25,10000001,2147483647,2.268,2.058
"CW",2,"5C","1,000,000",25,30,10000001,2147483647,2.058,1.891
"CW",2,"5C","1,000,000",30,35,10000001,2147483647,1.891,1.753
"CW",2,"5C","1,000,000",35,40,10000001,2147483647,1.753,1.642
"CW",2,"5C","1,000,000",40,45,10000001,2147483647,1.642,1.547
"CW",2,"5C","1,000,000",45,50,10000001,2147483647,1.547,1.467
"CW",2,"5C","1,000,000",50,55,10000001,2147483647,1.467,1.398
"CW",2,"5C","1,000,000",55,60,10000001,2147483647,1.398,1.339
"CW",2,"5C","1,000,000",60,65,10000001,2147483647,1.339,1.287
"CW",2,"5C","1,000,000",65,70,10000001,2147483647,1.287,1.243
"CW",2,"5C","1,000,000",70,75,10000001,2147483647,1.243,1.205
"CW",2,"5C","1,000,000",75,2147483647,10000001,2147483647,1.205,1.205
"CW",3,"5C","1,000,000",1,2,10000001,2147483647,5.52,5.16
"CW",3,"5C","1,000,000",2,3,10000001,2147483647,5.16,4.88
"CW",3,"5C","1,000,000",3,4,10000001,2147483647,4.88,4.62
"CW",3,"5C","1,000,000",4,5,10000001,2147483647,4.62,4.4
"CW",3,"5C","1,000,000",5,10,10000001,2147483647,4.4,3.576
"CW",3,"5C","1,000,000",10,15,10000001,2147483647,3.576,3.056
"CW",3,"5C","1,000,000",15,20,10000001,2147483647,3.056,2.68
"CW",3,"5C","1,000,000",20,25,10000001,2147483647,2.68,2.403
"CW",3,"5C","1,000,000",25,30,10000001,2147483647,2.403,2.181
"CW",3,"5C","1,000,000",30,35,10000001,2147483647,2.181,2.005
"CW",3,"5C","1,000,000",35,40,10000001,2147483647,2.005,1.86
"CW",3,"5C","1,000,000",40,45,10000001,2147483647,1.86,1.737
"CW",3,"5C","1,000,000",45,50,10000001,2147483647,1.737,1.632
"CW",3,"5C","1,000,000",50,55,10000001,2147483647,1.632,1.542
"CW",3,"5C","1,000,000",55,60,10000001,2147483647,1.542,1.464
"CW",3,"5C","1,000,000",60,65,10000001,2147483647,1.464,1.396
"CW",3,"5C","1,000,000",65,70,10000001,2147483647,1.396,1.336
"CW",3,"5C","1,000,000",70,75,10000001,2147483647,1.336,1.284
"CW",3,"5C","1,000,000",75,2147483647,10000001,2147483647,1.284,1.284
"CW",1,"5AA","1,000,000",1,2,10000001,2147483647,2.56,2.44
"CW",1,"5AA","1,000,000",2,3,10000001,2147483647,2.44,2.347
"CW",1,"5AA","1,000,000",3,4,10000001,2147483647,2.347,2.26
"CW",1,"5AA","1,000,000",4,5,10000001,2147483647,2.26,2.192
"CW",1,"5AA","1,000,000",5,10,10000001,2147483647,2.192,1.912
"CW",1,"5AA","1,000,000",10,15,10000001,2147483647,1.912,1.728
"CW",1,"5AA","1,000,000",15,20,10000001,2147483647,1.728,1.588
"CW",1,"5AA","1,000,000",20,25,10000001,2147483647,1.588,1.482
"CW",1,"5AA","1,000,000",25,30,10000001,2147483647,1.482,1.397
"CW",1,"5AA","1,000,000",30,35,10000001,2147483647,1.397,1.328
"CW",1,"5AA","1,000,000",35,40,10000001,2147483647,1.328,1.272
"CW",1,"5AA","1,000,000",40,45,10000001,2147483647,1.272,1.225
"CW",1,"5AA","1,000,000",45,50,10000001,2147483647,1.225,1.184
"CW",1,"5AA","1,000,000",50,55,10000001,2147483647,1.184,1.151
"CW",1,"5AA","1,000,000",55,60,10000001,2147483647,1.151,1.123
"CW",1,"5AA","1,000,000",60,65,10000001,2147483647,1.123,1.102
"CW",1,"5AA","1,000,000",65,70,10000001,2147483647,1.102,1.083
"CW",1,"5AA","1,000,000",70,75,10000001,2147483647,1.083,1.072
"CW",1,"5AA","1,000,000",75,2147483647,10000001,2147483647,1.072,1.072
"CW",2,"5AA","1,000,000",1,2,10000001,2147483647,4.4,4.12
"CW",2,"5AA","1,000,000",2,3,10000001,2147483647,4.12,3.893
"CW",2,"5AA","1,000,000",3,4,10000001,2147483647,3.893,3.7
"CW",2,"5AA","1,000,000",4,5,10000001,2147483647,3.7,3.552
"CW",2,"5AA","1,000,000",5,10,10000001,2147483647,3.552,2.944
"CW",2,"5AA","1,000,000",10,15,10000001,2147483647,2.944,2.549
"CW",2,"5AA","1,000,000",15,20,10000001,2147483647,2.549,2.268
"CW",2,"5AA","1,000,000",20,25,10000001,2147483647,2.268,2.058
"CW",2,"5AA","1,000,000",25,30,10000001,2147483647,2.058,1.891
"CW",2,"5AA","1,000,000",30,35,10000001,2147483647,1.891,1.753
"CW",2,"5AA","1,000,000",35,40,10000001,2147483647,1.753,1.642
"CW",2,"5AA","1,000,000",40,45,10000001,2147483647,1.642,1.547
"CW",2,"5AA","1,000,000",45,50,10000001,2147483647,1.547,1.467
"CW",2,"5AA","1,000,000",50,55,10000001,2147483647,1.467,1.398
